ID,BIC_EGR,AICc_EGR,s_frac_EGR,chi2_red_x,rho_EGR,BIC_LCDM,AICc_LCDM,s_frac_LCDM,chi2_red_y,rho_LCDM,dBIC,dAICc,d_sfrac,d_rho
GC4183,43.581574828218365,50.5599660022602,0.0,0.073752602412668,-0.0012921145945526,55.50431486825189,53.18456022675751,0.0,0.1833519911007479,0.6235704007607262,11.922740040033524,2.624594224497315,0.0,0.6248625153552788
GC4183,43.581574828218365,50.5599660022602,0.0,0.073752602412668,-0.0012921145945526,55.5044223487961,53.18466770730172,0.0,0.1833524102697116,0.623573699033043,11.922847520577733,2.624701705041524,0.0,0.6248658136275956
561-1,11.687118342242206,13.769523649961656,0.0,0.0473693706571798,0.0013770381427492,23.661623034182988,64.49458515727076,0.0,0.584248067012866,0.0136643837590153,11.974504691940782,50.72506150730911,0.0,0.0122873456162661
GC3521,129.01167201233807,119.20928467862832,0.0,0.0709097627339904,0.3393245164340869,141.05606673993552,135.3128895842294,0.0,0.2662776439151386,0.8281838796653872,12.04439472759745,16.103604905601074,0.0,0.4888593632313003
GC3521,129.01167201233807,119.20928467862832,0.0,0.0709097627339904,0.3393245164340869,141.0560764288068,135.31289927310067,0.0,0.2662727132837636,0.8281857934642668,12.044404416468723,16.103614594472347,0.0,0.4888612770301799
GC3726,43.61323639584431,258.7641698979643,0.0,0.848719165450176,-0.6137024678667814,55.831817825212575,59.60647694034629,0.043243408203125,1.0000519242613404,0.4494344730110159,12.218581429368264,-199.157692957618,0.043243408203125,1.0631369408777973
GC3726,43.61323639584431,258.7641698979643,0.0,0.848719165450176,-0.6137024678667814,55.83183792426687,59.60649703940059,0.043243408203125,1.0000618950402422,0.4494395497181093,12.21860152842256,-199.1576728585637,0.043243408203125,1.0631420175848907
K98-251,-1.7106308230798746,46.20886716589803,0.0,0.1100202402263188,-0.2072535126979351,10.638228875694224,11.806028071285384,0.0,0.3312580410049222,0.6464857891324943,12.348859698774099,-34.402839094612645,0.0,0.8537393018304295
GC7814,26.48997859800847,49.01483244761825,0.0,0.0301721332879349,-0.3127171405802136,38.90771292460305,38.423148969941465,0.0,0.3666951980107671,0.6769836412427943,12.417734326594577,-10.591683477676781,0.0,0.9897007818230079
GC7814,26.48997859800847,49.01483244761825,0.0,0.0301721332879349,-0.3127171405802136,38.90778893536769,38.42322498070611,0.0,0.3666952561871691,0.6769835735489467,12.41781033735922,-10.591607466912137,0.0,0.9897007141291603
GC05721,67.54136496979653,74.51975614383836,0.0,0.3443340937097847,0.4567621379352942,80.22862401037195,77.90886936887757,0.0,0.9412511635663732,0.6111026212290519,12.687259040575412,3.3891132250392104,0.0,0.1543404832937577
GC05721,67.54136496979653,74.51975614383836,0.0,0.3443340937097847,0.4567621379352942,80.22916653545384,77.90941189395947,0.0,0.9412518780629952,0.611105078322418,12.68780156565731,3.3896557501211078,0.0,0.15434294038712382
GC05721,67.54136496979653,74.51975614383836,0.0,0.3443340937097847,0.4567621379352942,80.22936851180101,77.90961387030664,0.0,0.9412446198845884,0.6111002147930404,12.68800354200448,3.3898577264682785,0.0,0.15433807685774625
GC05764,21.964635946724652,18.93878501678419,0.053106689453125,1.0000263366062343,-0.2064606374120744,34.69781754439302,41.48747717241683,0.09093017578125,1.0000303767282517,0.7008372837065812,12.733181597668366,22.54869215563264,0.037823486328124996,0.9072979211186556
GC05764,21.964635946724652,18.93878501678419,0.053106689453125,1.0000263366062343,-0.2064606374120744,34.69784722224378,41.4875068502676,0.09093017578125,1.0000218468258326,0.7008044918336178,12.733211275519128,22.54872183348341,0.037823486328124996,0.9072651292456922
GC05764,21.964635946724652,18.93878501678419,0.053106689453125,1.0000263366062343,-0.2064606374120744,34.69805087526852,41.48771050329234,0.09093017578125,1.0000198205234148,0.7007962100616294,12.73341492854387,22.54892548650815,0.037823486328124996,0.9072568474737038
GC6503,47.23779468802346,43.897922643172,0.0,0.6204526924822181,0.3394985863377189,60.56456729417516,56.36708001469612,0.0060546875,1.0000618839355186,0.3586191852168934,13.3267726061517,12.469157371524119,0.0060546875,0.0191205988791745
DO161,21.167592025005113,17.827719980153653,0.0,0.1555698747155139,0.465129096702731,34.62487716894349,30.427389889464447,0.0,0.361933699091404,0.6987364886760932,13.457285143938378,12.599669909310794,0.0,0.23360739197336217
GC4138,24.87474941027824,25.41564791972511,0.0,0.0458939842180135,-0.7287864463568204,38.337455993307465,58.55381539708621,0.00615234375,1.0000293313503628,-0.0711423530473993,13.462706583029224,33.1381674773611,0.00615234375,0.6576440933094212
GC4138,24.87474941027824,25.41564791972511,0.0,0.0458939842180135,-0.7287864463568204,38.33772082655342,58.55408023033217,0.00615234375,1.0000266667279492,-0.0711396965584291,13.462971416275181,33.13843231060706,0.00615234375,0.6576467497983913
GC6503,47.23779468802346,43.897922643172,0.0,0.6204526924822181,0.3394985863377189,60.72853991690613,56.53105263742708,0.0060516357421875,1.0000412606626108,0.3581086486773259,13.490745228882666,12.633129994255079,0.0060516357421875,0.018610062339606992
DO170,7.312866080169235,6.518450663370876,0.011212158203125,1.0000607996027202,-0.6496773056809317,20.957016343343795,33.972583509957786,0.049554443359375,0.999997729332273,0.1157038685411989,13.64415026317456,27.45413284658691,0.03834228515625,0.7653811742221306
GC6674,69.25785341919475,117.17735140817264,0.0,0.6531939105573826,-0.4632443287957248,83.02289804605135,84.19069724164251,0.0054718017578125,1.000047979083243,0.2074372484301921,13.765044626856607,-32.98665416653013,0.0054718017578125,0.6706815772259169
GC6674,69.25785341919475,117.17735140817264,0.0,0.6531939105573826,-0.4632443287957248,83.02290925518815,84.19070845077931,0.0054718017578125,1.0000483555353932,0.2074377613748321,13.765055835993408,-32.98664295739333,0.0054718017578125,0.6706820901705569
