ID,BIC_EGR,AICc_EGR,s_frac_EGR,rho_EGR,BIC_LCDM,AICc_LCDM,s_frac_LCDM,rho_LCDM,dBIC,dAICc,d_sfrac,d_rho
amB,-26.950536122142665,-28.922781895504865,0.0,-0.542832015858531,11.522643046723475,20.733744737378597,0.0,0.9936610231914296,38.47317916886614,49.65652663288346,0.0,1.5364930390499607
565-V2,-24.188198825488676,-23.647300316041807,0.0,-0.6048193897996874,14.402396140708658,34.618755544487406,0.0,0.282208976618971,38.59059496619734,58.266055860529214,0.0,0.8870283664186585
GC06628,-16.13504127198007,-15.594142762533204,0.0,-0.4225879344631682,22.69066038854084,42.90701979231959,0.0,0.1499086333900898,38.82570166052091,58.50116255485279,0.0,0.5724965678532581
GC02487,41.02746561597465,69.36199884207915,0.0,0.0263814900224974,80.84169601252694,80.8421759696354,0.01873779296875,0.6416490867389412,39.81423039655229,11.48017712755626,0.01873779296875,0.6152675967164438
GC11455,163.61151670038507,156.57632731582396,0.0,0.2311705474156099,203.56470300522108,198.5209498320418,0.1569580078125,0.6650664314644459,39.95318630483601,41.944622516217834,0.1569580078125,0.43389588404883594
GC08286,-3.514086647156254,24.82044657894825,0.0,-0.0386780533318891,37.16640099211328,37.16688094922176,0.004736328125,0.4110909550107892,40.680487639269536,12.346434370273514,0.004736328125,0.4497690083426783
GC2841,153.55521640062386,140.07601198736805,0.0,0.5477746152137387,194.37870724041628,187.61950410759255,0.0100006103515625,0.8082680061757345,40.82349083979241,47.5434921202245,0.0100006103515625,0.26049339096199575
GC05986,16.735080738978553,64.65457872795645,0.0,0.0503343599037501,58.59331429900625,59.76111349459741,0.03514404296875,0.7160850459449198,41.8582335600277,-4.893465233359038,0.03514404296875,0.6657506860411697
GC04305,34.235185204269676,43.32476067068651,0.0,0.2787850604747615,79.07301194185634,77.06178330489367,0.1018798828125,0.8799405505462181,44.83782673758666,33.73702263420716,0.1018798828125,0.6011554900714566
GC5985,106.10315898869116,101.13808337402634,0.0,0.1712588425325384,152.03891424216172,147.48145542486722,0.024298095703125,0.8573118165539214,45.93575525347056,46.343372050840884,0.024298095703125,0.686052974021383
GCA444,5.021572747955119,-2.0136166366059776,0.0,-0.1562938435958245,52.55490008706179,47.51114691388251,0.0,0.8357585167888927,47.53332733910667,49.52476355048849,0.0,0.9920523603847171
GC4214,3.876229852013324,70.81898988919407,0.0,-0.3261145584898524,53.91521265829165,55.80342778427506,0.0,0.2605018588447079,50.03898280627833,-15.015562104919013,0.0,0.5866164173345603
GC3198,110.7866299207669,100.04962876383128,0.0,0.5582298543892624,163.26866696224556,157.27649807841868,0.007232666015625,0.8012512929596642,52.48203704147866,57.226869314587404,0.007232666015625,0.24302143857040182
GC5371,53.817650805925894,71.87326101426149,0.0,0.1142182853783019,107.98866887929358,107.06805581977068,0.054327392578125,0.5444088806300263,54.17101807336769,35.19479480550919,0.054327392578125,0.43019059525172443
GC10310,-41.08287502418586,-40.54197651473899,0.0,-0.888380167519653,13.901128779379665,34.117488183158414,0.0,0.1776764918074078,54.98400380356553,74.6594646978974,0.0,1.0660566593270608
574-1,-22.913363642469772,44.02939639471097,0.0,-0.413959533253975,34.01048416224624,35.89869928822965,0.0,0.7670296210995496,56.92384780471602,-8.130697106481321,0.0,1.1809891543535247
GC03205,138.5614236015639,125.79535943843092,0.0,0.4281389817149362,217.49893789346788,210.94436640797585,0.025250244140625,0.9902150001110084,78.937514291904,85.14900696954493,0.025250244140625,0.5620760183960722
GC06786,152.1467172303507,140.5506805679416,0.0,0.3067929855698733,235.3714063179445,229.1447563588632,0.0,0.4949040116540621,83.22468908759379,88.59407579092158,0.0,0.18811102608418884
GC01281,-30.69217545849573,-27.166647992892017,0.0,0.2948502860424658,52.70479142788155,49.82928812840875,0.0,0.7381616781687886,83.39696688637729,76.99593612130076,0.0,0.4433113921263228
GC02259,-75.44680712435917,-76.24122254115753,0.0,-0.8579437616242449,14.603679817261114,27.6192469838751,0.005303955078125,0.1778083729061279,90.05048694162028,103.86046952503263,0.005303955078125,1.0357521345303728
GC09133,307.6106930659649,289.2752651370108,0.014227294921875,0.8858137974577743,411.9457649790889,403.7026547933051,0.02257080078125,0.8175467199050904,104.33507191312401,114.42738965629428,0.008343505859375001,-0.06826707755268391
GC11914,164.3247710605422,146.6549724356599,0.0,0.573350344137862,311.4406114632913,303.40972905037546,0.0084396362304687,1.0665635103294036,147.11584040274911,156.75475661471557,0.0084396362304687,0.49321316619154154
GC02023,-185.47367372548536,-181.56805284982636,0.0,-1.233096366402293,5.583240135044334,7.145488485307933,0.0,0.0476617913314011,191.05691386052968,188.7135413351343,0.0,1.280758157733694
567-2,-215.4186827486595,-211.5130618730005,0.0,-0.3457003649254677,19.15130424516783,20.713552595431427,0.073828125,-0.1261629308757004,234.56998699382734,232.22661446843193,0.073828125,0.21953743404976728
GC09992,-258.6851054268485,-254.7794845511895,0.0,-0.5661118606786927,-1.6050990983180649,-0.0428507480544659,0.0,-0.8742669344301945,257.08000632853043,254.73663380313505,0.0,-0.30815507375150186
GC05253,160.59634439514207,141.24013708043236,0.0,0.6595981667580905,418.3892892064573,409.8156867359814,0.0189056396484375,0.8478583781244866,257.79294481131524,268.575549655549,0.0189056396484375,0.18826021136639615
GC02953,473.35574014257566,448.0218034743278,0.0116912841796875,0.924386444705003,732.4662380404625,721.8501458906459,0.040728759765625,0.9435656957195204,259.11049789788683,273.8283424163181,0.029037475585937497,0.01917925101451745
GC4051,-242.3640970167561,-241.8231985073092,0.0,-0.8527604642058957,30.25711303014317,50.47347243392191,0.0155517578125,0.124078831261123,272.62121004689925,292.2966709412311,0.0155517578125,0.9768392954670186
GC4068,-285.4221235522101,-283.33971824449065,0.0,0.7979869767594273,-0.6173402751341381,40.21562184795364,0.0,-0.4745046299377895,284.80478327707596,323.5553400924443,0.0,-1.272491606697217
GC05414,-360.87901850739945,-358.79661319968,0.0,0.1694016921602356,0.2607459439643342,41.09370806705211,0.0,-0.7068777327827578,361.13976445136376,399.8903212667321,0.0,-0.8762794249429934
